,ticker,date,title,provider,neg,neu,pos,compound
1036,TSLA,2017-03-29,DOW Down 8 Straight Sessions  Longest Losing Streak Since 2011,Marvin Clark,0.226,0.609,0.165,-0.1779
1037,TSLA,2017-03-29,Audi s unions demand electric model for main German plant,Reuters,0.158,0.842,0.0,-0.128
1038,TSLA,2017-03-30,Batteries included as Hyundai amps up electric car ambitions,Reuters,0.0,1.0,0.0,0.0
1039,TSLA,2017-03-31,Top 5 things that moved markets this past week,Investing.com,0.0,0.795,0.205,0.2023
1040,TSLA,2017-03-31,Expert Stock Pickers  Simon Edelsten Is Investing In China,Modest Money,0.0,1.0,0.0,0.0
1041,TSLA,2017-04-02,Tesla delivers quarterly record of 25 000 vehicles in first quarter,Reuters,0.0,1.0,0.0,0.0
1042,TSLA,2017-04-03, U S  stocks give in to losses while parsing mixed economic data,Investing.com,0.231,0.769,0.0,-0.4019
1043,TSLA,2017-04-03,Tesla Breaks Out To Lifetime Highs,Tim Knight,0.0,1.0,0.0,0.0
1044,TSLA,2017-04-03,Record deliveries power Tesla shares to all time high,Reuters,0.0,0.784,0.216,0.296
1045,TSLA,2017-04-03,Tesla up nearly 7   overtakes Ford as second most valuable carmaker,Investing.com,0.0,0.726,0.274,0.5256
1046,TSLA,2017-04-03,Wall St flat ahead of Fed speakers  Tesla shines ,Investing.com,0.0,1.0,0.0,0.0
1047,TSLA,2017-04-03,Elon Musk mocks short sellers after Tesla stock surge,Reuters,0.273,0.727,0.0,-0.4588
1048,TSLA,2017-04-04,Digital Or Paper ,Mati Greenspan,0.0,1.0,0.0,0.0
1049,TSLA,2017-04-04,GM remains most valuable U S  car company  Tesla is No  2,Reuters,0.175,0.556,0.269,0.2944
1050,TSLA,2017-04-04,DoubleLine s Gundlach says no risk of U S  junk bond  meltdown ,Reuters,0.381,0.619,0.0,-0.5106
1051,TSLA,2017-04-04,Economic Calendar And Watch List 4 3 2017,Warrior Trading,0.0,1.0,0.0,0.0
1052,TSLA,2017-04-04,Tesla  Buy Rating   400  Price Target,Investing.com,0.0,1.0,0.0,0.0
1053,TSLA,2017-04-04,Infrastructure overhaul may top  1 trillion  cut red tape  Trump,Reuters,0.193,0.642,0.165,-0.0772
1054,TSLA,2017-04-05,Tesla holds  300 as analysts dig in,Seeking Alpha,0.0,1.0,0.0,0.0
1055,TSLA,2017-04-05,Chevron pivots to Permian shale as mega project era fades,Reuters,0.0,1.0,0.0,0.0
1056,TSLA,2017-04-05,After weak March sales  concerns rise over U S  auto market outlook,Reuters,0.244,0.756,0.0,-0.4404
1057,TSLA,2017-04-07,Top 6 things that moved markets this past week,Investing.com,0.0,0.795,0.205,0.2023
1058,TSLA,2017-04-09,Is A Factory Part Of Tesla s  TSLA  Expansion Plan In China ,Zacks Investment Research,0.0,1.0,0.0,0.0
1059,TSLA,2017-04-10,Trump to meet U S  business leaders on infrastructure  tax reform,Reuters,0.0,1.0,0.0,0.0
1060,TSLA,2017-04-10,Tesla rides analyst recommendation into pole position for market cap,Investing.com,0.0,1.0,0.0,0.0
1061,TSLA,2017-04-10,Tesla on track to close at new all time high ,Investing.com,0.0,1.0,0.0,0.0
1062,TSLA,2017-04-10, U S  stocks move higher as markets look to Yellen and earnings,Investing.com,0.0,1.0,0.0,0.0
1063,TSLA,2017-04-10,This Amazon Rival Just Got  1 4 Billion From EBay  Microsoft    Tencent,Zacks Investment Research,0.0,0.841,0.159,0.1779
1064,TSLA,2017-04-10,The Zacks Analyst Blog Highlights  Tesla  Tencent Holdings  American Axle   Manufacturing Holdings And Allison Transmission Holdings,Zacks Investment Research,0.0,1.0,0.0,0.0
1065,TSLA,2017-04-11,Do Millennials Care About Stocks ,Zacks Investment Research,0.0,0.556,0.444,0.4939
1066,TSLA,2017-04-11,Technology ETF  ARKW  Hits New 52 Week High,Zacks Investment Research,0.0,1.0,0.0,0.0
1067,TSLA,2017-04-11,Stocks To Watch  AXON  ESPR  MOMO  ZYNE,Harry Boxer,0.0,1.0,0.0,0.0
1068,TSLA,2017-04-11,Marc Faber  Euro To Strengthen  Dollar To Weaken,Stefan Gleason,0.252,0.541,0.207,-0.128
1069,TSLA,2017-04-11,China s LeEco abandons  2 billion deal to buy U S  TV maker Vizio,Reuters,0.204,0.796,0.0,-0.3182
1070,TSLA,2017-04-12,Precious Metals Are Popping,Warren Bevan,0.0,0.448,0.552,0.5719
1071,TSLA,2017-04-12,Tesla  TSLA  Stock Slumps As Investors Question Musk s Ties To Board,Zacks Investment Research,0.0,1.0,0.0,0.0
1072,TSLA,2017-04-12,Zacks Investment Ideas Feature Highlights  Tesla,Zacks Investment Research,0.0,1.0,0.0,0.0
1073,TSLA,2017-04-12,Zacks Market Edge Highlights  Snapchat  Facebook  Tesla And Alphabet,Zacks Investment Research,0.0,1.0,0.0,0.0
1074,TSLA,2017-04-12,Tesla s Musk tells disgruntled shareholders  Buy Ford,Reuters,0.0,1.0,0.0,0.0
1075,TSLA,2017-04-13,Tesla  TSLA  Shares Gain As Musk Tweets New Car Details,Zacks Investment Research,0.0,0.588,0.412,0.6808
1076,TSLA,2017-04-13,Top 5 things that moved markets this past week,Investing.com,0.0,0.795,0.205,0.2023
1077,TSLA,2017-04-13,Tesla jumps after Elon Musk teases commercial truck  pickup,Reuters,0.216,0.784,0.0,-0.296
1078,TSLA,2017-04-14,Friday Charts  Tesla s Absurd Valuation And Amazon s Endless Warpath,Wall Street Daily,0.0,0.825,0.175,0.1779
1079,TSLA,2017-04-14,Wind And Solar Technology Won t Stop The Collapse Of The U S  Empire,Steve St. Angelo,0.316,0.468,0.216,-0.1779
1080,TSLA,2017-04-16,Earning Reporting Season Kicks Off  Bank Earnings Stronger Than Expected,Marvin Clark,0.0,0.776,0.224,0.3818
1081,TSLA,2017-04-17,Will Trump Era Spell Trouble For Alternative Energy ETFs ,Zacks Investment Research,0.229,0.593,0.178,-0.1531
1082,TSLA,2017-04-17,Chemicals spill at Tesla battery factory  no serious injuries  officials,Reuters,0.304,0.696,0.0,-0.3612
1083,TSLA,2017-04-17,Google To Move In Near Tesla s Reno Gigafactory,Zacks Investment Research,0.0,1.0,0.0,0.0
1084,TSLA,2017-04-18,3 Reasons That Tesla  TSLA  Will Be The Most Valuable Automaker Again,Zacks Investment Research,0.0,0.747,0.253,0.5256
1085,TSLA,2017-04-18,May s Breakout Sector  Clean Energy Stocks,Taki Tsaklanos,0.0,0.455,0.545,0.5859
1086,TSLA,2017-04-19,China EV makers to take on Tesla s Model 3 through price  local manufacture,Reuters,0.0,1.0,0.0,0.0
1087,TSLA,2017-04-19,Tesla settles lawsuit with former head of its Autopilot system,Reuters,0.174,0.826,0.0,-0.2263
1088,TSLA,2017-04-20,Tesla to recall 53 000 cars over parking brake issue,Reuters,0.0,1.0,0.0,0.0
1089,TSLA,2017-04-20,Tesla  TSLA  Issues Voluntary Recall Of 53 000 Cars,Zacks Investment Research,0.0,1.0,0.0,0.0
1090,TSLA,2017-04-20,China s LeEco plans sale of  420 million Beijing real estate  sources,Reuters,0.0,1.0,0.0,0.0
1091,TSLA,2017-04-20,China s numerous green car startups to dwindle to two to three in five years  Nio chairman,Reuters,0.0,1.0,0.0,0.0
1092,TSLA,2017-04-20,Germany s Lilium says successfully tests  flying taxi  prototype,Reuters,0.0,0.686,0.314,0.4939
1093,TSLA,2017-04-20,Zacks Investment Ideas Feature Highlights  Ocwen Financial And Tesla,Zacks Investment Research,0.0,1.0,0.0,0.0
1094,TSLA,2017-04-20,Ocwen Hammered  Telsa Taps The Brakes,Zacks Investment Research,0.0,1.0,0.0,0.0
1095,TSLA,2017-04-21, After A Shooting In Central Paris On Thursday  The Euro Fell Sharply,AvaTrade,0.0,1.0,0.0,0.0
1096,TSLA,2017-04-21,Elon Musk on mission to link human brains with computers in four years  report,Reuters,0.0,1.0,0.0,0.0
1097,TSLA,2017-04-24,Tesla s big Model 3 bet rides on risky assembly line strategy,Reuters,0.167,0.833,0.0,-0.2023
1098,TSLA,2017-04-26,Tesla Model S loses top rating from Consumer Reports over brake issue,Reuters,0.176,0.687,0.137,-0.128
1099,TSLA,2017-04-26,Tesla hikes pay to quell unrest at key German supplier,Reuters,0.135,0.865,0.0,-0.1027
1100,TSLA,2017-04-28,Tesla recruiting engineers in Mexico for California plant,Reuters,0.0,1.0,0.0,0.0
1101,TSLA,2017-04-28,Goodyear  GT  Earnings  Revenues Beat Estimates In Q1,Zacks Investment Research,0.0,0.712,0.288,0.4278
1102,TSLA,2017-04-28,In first 100 days  a reversal of fortune for Trump favorites on Wall Street,Reuters,0.0,0.811,0.189,0.4215
1103,TSLA,2017-04-28,Tesla says it will stop selling solar door to door,Reuters,0.196,0.804,0.0,-0.296
1104,TSLA,2017-04-28,Tesla must complete brake fix to regain top safety rating  Consumer Reports,Reuters,0.0,0.685,0.315,0.5574
1105,TSLA,2017-05-01,Tesla  TSLA  Stock Up Nearly 4  After Elon Musk s TED Talk,Zacks Investment Research,0.0,1.0,0.0,0.0
1106,TSLA,2017-05-02,Tesla executives listed as officers at materials recycling firm,Reuters,0.0,1.0,0.0,0.0
1107,TSLA,2017-05-02,Bartosiak  Trading Tesla s  TSLA  Earnings With Options  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1108,TSLA,2017-05-02,7 Fun Facts About PayPal  PYPL  As Stock Nears All Time High,Zacks Investment Research,0.0,0.752,0.248,0.5106
1109,TSLA,2017-05-02,ADP Jobs Number 177K  Suggests Smooth Sailing,Zacks Investment Research,0.0,0.822,0.178,0.0772
1110,TSLA,2017-05-02,All Eye On Quarterly Earnings Results ,Zacks Investment Research,0.0,1.0,0.0,0.0
1111,TSLA,2017-05-03,Tesla To Continue Stellar Run Post Q1  Buy These ETFs ,Zacks Investment Research,0.0,1.0,0.0,0.0
1112,TSLA,2017-05-03,Infineon  IFNNY  Q2 Earnings Miss  Revenues Beat Estimates,Zacks Investment Research,0.186,0.814,0.0,-0.1531
1113,TSLA,2017-05-03,First Solar  FSLR  Soars 12  On Strong Q1 Report  Could It Be Headed For More Fun In The Sun ,Zacks Investment Research,0.0,0.712,0.288,0.7841
1114,TSLA,2017-05-03,Wynn Resorts  Cree  Tesla  Facebook And Amazon Sciences Highlighted As Zacks Bull And Bear Of The Day ,Zacks Investment Research,0.0,0.904,0.096,0.1779
1115,TSLA,2017-05-03,Economic Calendar And Watch List  5 3 2017,Warrior Trading,0.0,1.0,0.0,0.0
1116,TSLA,2017-05-03,Tesla Misses But Climbs  Facebook Beats But Falls,Zacks Investment Research,0.172,0.828,0.0,-0.1154
1117,TSLA,2017-05-03,SpaceX President Says No To IPO,Zacks Investment Research,0.306,0.694,0.0,-0.296
1118,TSLA,2017-05-03,Tesla  TSLA  Misses Q1 Earnings Estimates  Model 3 Still On Track ,Zacks Investment Research,0.174,0.826,0.0,-0.2263
1119,TSLA,2017-05-03,Tesla plugs older Model S as new buyers turn to Model 3,Reuters,0.0,1.0,0.0,0.0
1120,TSLA,2017-05-04,The Zacks Analyst Blog Highlights  Ford Motor  General Motors  Honda Motor  Tesla And Penske Automotive Group,Zacks Investment Research,0.0,1.0,0.0,0.0
1121,TSLA,2017-05-04,Company News For May 05  2017,Zacks Investment Research,0.0,1.0,0.0,0.0
1122,TSLA,2017-05-04,Dip in Tesla s customer deposits triggers worries over orders,Reuters,0.259,0.741,0.0,-0.4215
1123,TSLA,2017-05-04,Wall St flat as oil slumps  Fed June rate hike odds rise ,Investing.com,0.0,1.0,0.0,0.0
1124,TSLA,2017-05-04,SolarCity performance points to rockier outlook for rooftop solar,Reuters,0.0,1.0,0.0,0.0
1125,TSLA,2017-05-04,Facebook  Tesla Deliver Earnings,Trade12,0.0,1.0,0.0,0.0
1126,TSLA,2017-05-04,U S  stock index futures higher as upbeat Fed holds ,Investing.com,0.0,1.0,0.0,0.0
1127,TSLA,2017-05-05,Are Options Traders Betting On A Big Move In Snap  SNAP  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1128,TSLA,2017-05-05,Top Research Reports For Today  GILD  DOW  MET   More,Zacks Investment Research,0.0,0.816,0.184,0.2023
1129,TSLA,2017-05-06,Mexican engineers flood Tesla hiring event in Monterrey,Reuters,0.0,1.0,0.0,0.0
1130,TSLA,2017-05-06,Australian push may open more doors for batteries on power grids,Reuters,0.0,1.0,0.0,0.0
1131,TSLA,2017-05-07,The Zacks Analyst Blog Highlights  Gilead  Dow Chemical  MetLife  Tesla And Emerson Electric,Zacks Investment Research,0.0,1.0,0.0,0.0
1132,TSLA,2017-05-07,Stocks Flat As Oil Touches 5 Month Low,Marvin Clark,0.259,0.741,0.0,-0.2732
1133,TSLA,2017-05-08,Are Options Traders Betting On A Big Move In Yelp  YELP  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1134,TSLA,2017-05-08,Is The Options Market Predicting A Spike In Amarin Corporation  AMRN  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1135,TSLA,2017-05-08,Do Options Traders Know Something About Medicines Company  MDCO  Stock We Don t   ,Zacks Investment Research,0.0,1.0,0.0,0.0
1136,TSLA,2017-05-08,Implied Volatility Surging For NVIDIA Corporation  NVDA  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1137,TSLA,2017-05-08,Evercore confident on Tesla,Seeking Alpha,0.0,0.484,0.516,0.4939
1138,TSLA,2017-05-09,New Strong Sell Stocks For May 10th,Zacks Investment Research,0.0,0.645,0.355,0.5106
1139,TSLA,2017-05-09,Are Options Traders Betting On A Big Move In Denbury  DNR  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1140,TSLA,2017-05-09,Implied Volatility Surging For Olin Corporation  OLN  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1141,TSLA,2017-05-09,Analysts weigh in on Model 3 margins,Seeking Alpha,0.0,1.0,0.0,0.0
1142,TSLA,2017-05-09,Nvidia  NVDA  Stock Up 12  On Q1 Earnings And Revenue Beats,Zacks Investment Research,0.0,1.0,0.0,0.0
1143,TSLA,2017-05-09,LiCo Energy Metals  Lithium   Cobalt Rolled Into One Company,Epstein Research,0.0,0.792,0.208,0.2732
1144,TSLA,2017-05-09,Warning Lights Flashing As GM And Ford Slump ,Investment U,0.255,0.745,0.0,-0.34
1145,TSLA,2017-05-10,Sunlight Financial gets  500 million for home solar loans,Reuters,0.0,1.0,0.0,0.0
1146,TSLA,2017-05-10,Tesla starts taking orders for premium solar roofs,Reuters,0.0,1.0,0.0,0.0
1147,TSLA,2017-05-10,Implied Volatility Surging For Frontier Communications  FTR  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1148,TSLA,2017-05-10,Implied Volatility Surging For Kohl s Corp  KSS  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1149,TSLA,2017-05-10,Are Options Traders Betting On A Big Move In TripAdvisor  TRIP  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1150,TSLA,2017-05-10,Is The Options Market Predicting A Spike In AK Steel  AKS  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1151,TSLA,2017-05-11,Panasonic expects auto focus to boost annual profit by 21 percent,Reuters,0.0,0.616,0.384,0.6808
1152,TSLA,2017-05-12,Medtronic  MDT  Wins FDA Approval For CRT P SureScan Suite,Zacks Investment Research,0.0,0.507,0.493,0.7783
1153,TSLA,2017-05-12,Implied Volatility Surging For Twilio  TWLO  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1154,TSLA,2017-05-12,Are Options Traders Betting On A Big Move In COHERUS BIOSCIENCES  CHRS  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1155,TSLA,2017-05-12,Implied Volatility Surging For Meet Group  MEET  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1156,TSLA,2017-05-14,Week Ahead  China Summit  U S  Housing Data  Retailers Report,Pinchas Cohen/Investing.com,0.0,1.0,0.0,0.0
1157,TSLA,2017-05-15,Is The Options Market Predicting A Spike In Sangamo Therapeutics  SGMO  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1158,TSLA,2017-05-15,Are Options Traders Betting On A Big Move In Aerie Pharmaceuticals  AERI  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1159,TSLA,2017-05-15,Implied Volatility Surging For FIVE9  FIVN  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1160,TSLA,2017-05-15,Former SolarCity CEO Lyndon Rive will leave Tesla,Reuters,0.146,0.854,0.0,-0.0516
1161,TSLA,2017-05-17,Ford to cut 1 400 white collar jobs  shares tumble,Reuters,0.186,0.619,0.195,0.0258
1162,TSLA,2017-05-17,Political Turmoil Triggers Sell Off  5 Sector ETFs Hit Hard,Zacks Investment Research,0.358,0.642,0.0,-0.4404
1163,TSLA,2017-05-17,Volvo Cars to stop developing new diesel engines  CEO,Reuters,0.216,0.784,0.0,-0.296
1164,TSLA,2017-05-17,Is The Options Market Predicting A Spike In Urban Outfitters  URBN  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1165,TSLA,2017-05-17,Implied Volatility Surging For Westmoreland Coal   WLB  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1166,TSLA,2017-05-18,Hit The Gas Or Pump The Brakes With These Car Stocks,Zacks Investment Research,0.0,1.0,0.0,0.0
1167,TSLA,2017-05-18,Implied Volatility Surging For Epizyme  EPZM  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1168,TSLA,2017-05-18,Elon Musk talks up safety  talks down market cap,Seeking Alpha,0.0,0.741,0.259,0.4215
1169,TSLA,2017-05-18,Is The Options Market Predicting A Spike In Platform Specialty Products  PAH  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1170,TSLA,2017-05-18,Are Options Traders Betting On A Big Move In Alere  ALR  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1171,TSLA,2017-05-18,Daimler  Vivint Solar in exclusive deal on U S  home batteries,Reuters,0.0,0.842,0.158,0.128
1172,TSLA,2017-05-21,Zacks Investment Ideas Feature Highlights  Tesla  Hertz  Avis  Autobytel  TrueCar And Carvana,Zacks Investment Research,0.0,1.0,0.0,0.0
1173,TSLA,2017-05-22,Ford names Hackett as CEO to tackle car rivals  Silicon Valley,Reuters,0.0,1.0,0.0,0.0
1174,TSLA,2017-05-22,Is The Options Market Predicting A Spike In Aeterna Zentaris  AEZS  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1175,TSLA,2017-05-22,Are Options Traders Betting On A Big Move In Rocket Fuel  FUEL  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1176,TSLA,2017-05-22,The Zacks Analyst Blog Highlights  Ford Motor  Steelcase And Tesla,Zacks Investment Research,0.0,1.0,0.0,0.0
1177,TSLA,2017-05-22,Everything You Need To Know About Ford s New CEO ,Zacks Investment Research,0.0,1.0,0.0,0.0
1178,TSLA,2017-05-23,Options Traders Expect Huge Moves In SeaDrill Limited  SDRL  Stock  ,Zacks Investment Research,0.156,0.656,0.189,0.1027
1179,TSLA,2017-05-23,Options Traders Expect Huge Moves In Abercrombie   Fitch  ANF  Stock  ,Zacks Investment Research,0.0,0.796,0.204,0.3182
1180,TSLA,2017-05-23, Implied Volatility Surging For Gap  GPS  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1181,TSLA,2017-05-23,It s Better to Buy Gold And Silver When It DOESN T Feel Good,Stefan Gleason,0.0,0.633,0.367,0.7003
1182,TSLA,2017-05-24,Worker advocacy group report says Tesla s injury rate higher than average,Reuters,0.219,0.781,0.0,-0.4215
1183,TSLA,2017-05-25,Options Traders Expect Huge Moves In Activision Blizzard  Inc   ATVI  Stock  ,Zacks Investment Research,0.0,0.813,0.187,0.3182
1184,TSLA,2017-05-25,Are Options Traders Betting On A Big Move In Facebook  FB  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1185,TSLA,2017-05-25,How Tesla Can Reach A  566 Stock Price,ValueWalk,0.0,0.845,0.155,0.0258
1186,TSLA,2017-05-25,Implied Volatility Surging For Whiting Petroleum  WLL  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1187,TSLA,2017-05-25,Is The Options Market Predicting A Spike In Opko Health  OPK  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1188,TSLA,2017-05-25,Implied Volatility Surging For Pandora Media  Inc   P  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1189,TSLA,2017-05-25,Are Options Traders Betting On A Big Move In Splunk  SPLK  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1190,TSLA,2017-05-25,Are Options Traders Betting On A Big Move In United States Steel  X  Stock  ,Zacks Investment Research,0.0,0.797,0.203,0.4215
1191,TSLA,2017-05-26,Implied Volatility Surging For Snap  SNAP  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1192,TSLA,2017-05-26,Options Traders Expect Huge Moves In Sprint Corporation  S  Stock  ,Zacks Investment Research,0.0,0.777,0.223,0.3182
1193,TSLA,2017-05-26,3 Top Auto Stocks To Buy Now,Zacks Investment Research,0.0,0.735,0.265,0.2023
1194,TSLA,2017-05-26,Implied Volatility Surging For North Atlantic Drilling Ltd   NADL  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1195,TSLA,2017-05-29,Big Five Sporting Goods  Fossil  SORL Auto Parts  Dana And Fiat Chrysler Automobiles Highlighted As Zacks Bull And Bear Of The Day ,Zacks Investment Research,0.0,1.0,0.0,0.0
1196,TSLA,2017-05-29,Implied Volatility Surging For Sirius XM  SIRI  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1197,TSLA,2017-05-29,A Stock Market Crash  A Matter Of  When   Not  If ,David I. Kranzler,0.276,0.612,0.112,-0.3818
1198,TSLA,2017-05-30,What Financial Experts Are Saying About The Upcoming Crash,Michael T. Snyder,0.252,0.748,0.0,-0.4019
1199,TSLA,2017-05-30,Implied Volatility Surging For CorMedix  CRMD  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
1200,TSLA,2017-05-30,Who Will Rise Up To Challenge Tesla ,Wall Street Daily,0.0,0.822,0.178,0.0772
1201,TSLA,2017-05-30,Is The Options Market Predicting A Spike In GNC Holdings  GNC  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1202,TSLA,2017-05-30,Do Options Traders Know Something About Potash Corporation  POT  Stock We Don t  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1203,TSLA,2017-05-30,Are Options Traders Betting On A Big Move In Protalix BioTherapeutics  PLX  Stock  ,Zacks Investment Research,0.0,1.0,0.0,0.0
1204,TSLA,2017-05-31,Implied Volatility Surging For Ascena Retail Group  ASNA  Stock Options ,Zacks Investment Research,0.0,1.0,0.0,0.0
