,id,ticker,title,category,content,date,provider,url,article_id
6449,227964,CHN,China looks to curb greenhouse emissions,news,China is planning to start a giant market to trade credits for the right to emit greenhouse gases The program would initially cover the nation s state dominated power generation sector  which produced almost half of the country s emissions from burning fossil fuels last year If it works as intended  Chinese power companies would have a financial incentive to operate more cleanly ETFs  FXI  ASHR  YINN  CAF  YANG  MCHI  GXC  FXP  PGJ  CN  KBA  TDF  PEK  CHN  CXSE  CHAU  XPP  AFTY  CHAD  FCA  YAO  YXI  GCH  CHII  CHIE  KFYP  JFC  OBOR  ASHX  CNYA  HAHA  XINA  CNHX  KGRNNow read ,2017-12-20,Seeking Alpha,https://www.investing.com/news/stock-market-news/china-looks-to-curb-greenhouse-emissions-1012508,1012508
6455,227970,CHN,GSP trade pact set to expire,news,Congress last week failed to agree on renewing the Generalized System of Preferences  a 1970s trade pact that grants products from developing countries tariff free access to the American market  The deal will officially expire on Dec  31  There s nothing developing about India or China any more   600M people are in the middle class in India and that s probably three or four times the size of our middle class   said Dan DiMicco  a trade adviser to President Trump Products worth  19B were imported into the U S  tariff free under the GSP in 2016  with business groups saying importers saved more than  700M in duties ETFs  FXI  EPI  KWEB  ASHR  INDA  YINN  INDY  CAF  EWH  SCIF  CQQQ  YANG  INDL  MCHI  GXC  FXP  PGJ  CN  PIN  KBA  SMIN  TAO  INXX  CHIQ  IIF  HAO  CHIX  INP  TDF  QQQC  INCO  PEK  CHN  SCIN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  WCHNNow read ,2017-12-25,Seeking Alpha,https://www.investing.com/news/stock-market-news/gsp-trade-pact-set-to-expire-1027463,1027463
6461,227976,CHN,Canada explores  free trade  with China,news,Trade will be high on the agenda this week as Canadian Prime Minister Justin Trudeau visits China in a bid to boost business ties with the world s second largest economy Canada has previously explored opening full blown free trade talks with China and Trudeau s Dec  3 7 trip comes as he wrestles with trade pacts in North America and other partners in Asia ETFs  FXI  ASHR  EWC  FXC  YINN  CAF  EWH  KWEB  YANG  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  CHII  CHIE  CNDA  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  EWCS  CWEB  QCAN  FHK  ASHX  CNYA  FCAN  HAHA  CNHX  XINA  HEWC  KGRN  OBORNow read ,2017-12-04,Seeking Alpha,https://www.investing.com/news/stock-market-news/canada-explores-free-trade-with-china-946909,946909
6464,227979,CHN,China tightens bond trading rules,news,China s financial authorities have published new guidelines to regulate bond trading  with a focus on restricting leverage and banning under the table deals designed to skirt regulations  sources told Reuters The rules  jointly issued by the PBOC and China s banking  securities and insurance regulators  come as Beijing launches a series of coordinated initiatives designed to reduce leverage in the financial system ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  WCHNNow read ,2018-01-04,Seeking Alpha,https://www.investing.com/news/stock-market-news/china-tightens-bond-trading-rules-1060741,1060741
6465,227980,CHN,Trump talks China trade relationship,news, Right now  unfortunately  the economic playing field is very unfair and one sided  But  I don t blame China    I give China great credit   President Trump said alongside President Xi Jinping  In actuality  I blame past U S  administrations to allow this out of control trade deficit to take place and to grow  He also discussed North Korea s nuclear and missile programs  stating  China can fix this problem quickly and easily  ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBORNow read ,2017-11-09,Seeking Alpha,https://www.investing.com/news/stock-market-news/trump-talks-china-trade-relationship-841038,841038
6466,227981,CHN,Liberalization of China s financial sector,news,China has taken a major step toward liberalizing its financial system  saying it will remove foreign ownership limits on banks and asset management companies  while allowing overseas firms to take majority stakes in local securities ventures and insurers While the country has already made big strides in opening its equity and bond markets to foreigners  international banks and financial firms have long been frustrated by ownership caps ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBORNow read ,2017-11-10,Seeking Alpha,https://www.investing.com/news/stock-market-news/liberalization-of-chinas-financial-sector-841759,841759
6467,227982,CHN,Trump delivers speech at APEC summit,news, We will make bilateral trade agreements with any Indo Pacific nation that wants to be our partner   President Trump told leaders at the APEC summit in Vietnam  What we will no longer do is enter into large agreements that will make meaningful enforcement practically impossible  Additionally  Washington will  no longer tolerate the audacious theft of intellectual property and chronic trade abuses  ETFs  FXI  DXJ  EWJ  VNM  ASHR  EWA  EWY  YINN  EWS  CAF  EWH  KWEB  EPHE  THD  YANG  EWM  EIDO  IDX  GXC  FXP  PGJ  IAF  MCHI  HAO  CQQQ  TAO  CHIX  PEK  CHIQ  CHN  ENZL  TDF  DBJP  KBA  QQQC  DFJ  IF  TTF  SGF  ASHS  XPP  CNXT  CHAU  KF  JOF  DXJS  YXI  AUSE  CN  FCA  JPNL  JEQ  YAO  CHAD  HEWJ  EWSS  EWV  EZJ  GCH  CXSE  JFC  SCJ  JPXN  CHII  KEF  DXJR  KORU  CHIE  ECNS  DXJF  AFTY  KFYP  CHIM  EWHS  FCHI  DBKO  DXJH  JHDG  CWEB  FAUS  JPN  FKO  DXKW  JPMV  DXJT  FJP  FHK  QJPN  ASHX  CNYA  HAUD  DXJC  HAHA  HJPX  CNHX  GSJY  JPNH  DEWJ  FXJP  HFXJ  XINA  HEWY  KOR  DBAU  DDJP  KGRN  OBORNow read ,2017-11-10,Seeking Alpha,https://www.investing.com/news/stock-market-news/trump-delivers-speech-at-apec-summit-841840,841840
6468,227983,CHN,China moves to rein in financial risk,news,Chinese equities have reversed losses that came after regulators unveiled fresh initiatives to curb risk in the asset management industry The sweeping regulations  which will affect some  15T of financial products  will prohibit asset managers from promising investors a guaranteed rate of return and require them to set aside 10  of the management fees they collect for provisioning purposes Shanghai  0 3  to 3 393 ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBORNow read ,2017-11-20,Seeking Alpha,https://www.investing.com/news/stock-market-news/china-moves-to-rein-in-financial-risk-885549,885549
6469,227984,CHN,Regulatory crackdown weighs on Chinese stocks,news,Chinese equities saw heavy losses overnight following new liquidity rules in the country Authorities have also introduced other measures  such as restrictions in loans to the shadow banking sector  and there is a general view that China is stepping up the deleveraging of its domestic economy Shanghai dropped 2 3   Shenzhen closed down 2 9  and the tech heavy Chinext composite lost 2 8  ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBORNow read ,2017-11-23,Seeking Alpha,https://www.investing.com/news/stock-market-news/regulatory-crackdown-weighs-on-chinese-stocks-905041,905041
6470,227985,CHN,Chinese shares resume decline,news,Extending last week s selloff  China s stock markets fell sharply overnight amid fresh moves to reduce financial risks across the economy Shanghai  0 9   Shenzen  1 6   ChiNext  1 2  Still  China s industrial firms weathered the broad regulatory crackdown  with profits increasing 25 1  Y Y in October  compared to the 27 7  pace a month earlier ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBORNow read ,2017-11-27,Seeking Alpha,https://www.investing.com/news/stock-market-news/chinese-shares-resume-decline-913735,913735
6471,227986,CHN,Chinese manufacturing expands in November,news,"China s factory activity expanded at a quicker pace in November  with the official manufacturing PMI coming in at 51 8  while the services sector PMI accelerated to 54 8 
That momentum has helped the country s GDP grow close to 7  in the first nine months of 2017 
The Caixin Markit manufacturing PMI is expected to be published tomorrow  with the services PMI reading coming next Tuesday 
ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBOR
Now read ",2017-11-30,Seeking Alpha,https://www.investing.com/news/economic-indicators/chinese-manufacturing-expands-in-november-932088,932088
6473,227988,CHN,Trade in focus as Trump lands in China,news,President Trump has landed in Beijing  the third leg of his five nation Asia tour after stops in Tokyo and Seoul Major issues that will likely be discussed include North Korea and China s massive trade surplus with the U S   which reached  26 62B in October Trump is also targeting big business during the visit  About  9 of corporate deals were announced today involving companies like GE   Caterpillar   NYSE CAT  and Honeywell  NYSE HON   and more are set to be announced tomorrow ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBORNow read ,2017-11-08,Seeking Alpha,https://www.investing.com/news/stock-market-news/trade-in-focus-as-trump-lands-in-china-840121,840121
6474,227989,CHN,U S  seeks to deny China status in WTO,news,The Trump administration has condemned China s bid for recognition as a market economy in the WTO  citing decades of legal precedent and signs the country is moving in the opposite direction under Xi Jinping The step by the U S  came in a legal submission filed last week and is due to be released publicly today in a case brought by Beijing against the EU ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBORNow read ,2017-11-30,Seeking Alpha,https://www.investing.com/news/stock-market-news/us-seeks-to-deny-china-status-in-wto-932267,932267
6478,227993,CHN,China to retain growth target of around 6 5  in 2018,news,China targets economic growth of 6 5  in 2018 as it needs to balance efforts to reduce debt risks while keeping the economy stable The analyst expects growth of around 6 8  in 2017  beating the estimates due to strong global demand for Chinese exports Source  Investing comETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  WCHNNow read ,2018-01-04,Seeking Alpha,https://www.investing.com/news/stock-market-news/china-to-retain-growth-target-of-around-65-in-2018-1062242,1062242
6479,227994,CHN,Yuan support around Trump visit ,news,"Currency strategists and traders say China is leaving nothing to chance during next week s visit by President Trump  and will likely prop up the value of the yuan  a regular target during last year s campaign for the White House 
Beijing has allowed the currency to rise more than 5  against the U S  dollar this year  after it plunged by around 6 5  in 2016  thanks to tighter management of capital outflows and weakness in the greenback 
ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  KGRN  OBOR
Now read ",2017-11-02,Seeking Alpha,https://www.investing.com/news/forex-news/yuan-support-around-trump-visit-762416,762416
6480,227995,CHN,Communist Party Congress begins in Beijing,news,"Chinese President Xi Jinping opened a critical Communist Party Congress today with a pledge to build a  modern socialist country  that will remain open to the world 
The nation will also push ahead with market oriented reforms of its foreign exchange rate as well as its financial system  and let the market play a decisive role in the allocation of resources 
The twice a decade meeting will run for a week until Oct  24 
Shanghai  0 2  to 3 380 
ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  OBOR
Now read ",2017-10-18,Seeking Alpha,https://www.investing.com/news/economy-news/communist-party-congress-begins-in-beijing-543217,543217
6481,227996,CHN,China skips currency manipulator label,news,"The U S  Treasury has declined to name China a currency manipulator although it remained critical of the government s economic policies ahead of a planned visit to Beijing by President Trump 
The semi annual currency report said no countries deserved the label  but kept China on a watch list for special attention because of its large trade surplus with the United States 
ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  OBOR
Now read ",2017-10-18,Seeking Alpha,https://www.investing.com/news/economy-news/china-skips-currency-manipulator-label-543230,543230
6482,227997,CHN,China reports GDP growth for Q3,news,"China s economy grew at 6 8  in the third quarter year on year  slightly below the previous period but still above the government s full year target of  around 6 5   
The figure will likely boost President Xi s effort to consolidate power at a quinquennial Communist party leadership transition  where he will seek to install loyalists in key positions 
Separately  China s central bank governor Zhou Xiaochuan announced that he is likely to retire soon  confirming earlier reports 
Shanghai  0 6  to 3 360 
ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  OBOR
Now read ",2017-10-19,Seeking Alpha,https://www.investing.com/news/economic-indicators/china-reports-gdp-growth-for-q3-543964,543964
6486,228001,CHN,China  South Korea let currency swap deal expire,news,"A deal between China and South Korea to swap currencies has expired amid tensions over Seoul s hosting a U S  missile defense system  but South Korea says discussions to renew the deal are still ongoing 
The two had an arrangement to swap 360B yuan for 64T won  about  56B   in order to boost trade and enhance financial stability by cutting reliance on dollars for settlement 
Renewals had come easily since the deal was established in 2009  but  they say things have changed now   a Bank of Korea official says 
But the coming Communist Party Congress  set to begin next week  may be playing a role in the delay as well 
Previously  Chinese stocks back off from post holiday rally as yuan sees stronger fix  Oct  10 2017 
ETFs  FXI  ASHR  EWY  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  DSUM  ASHS  XPP  CNXT  CHAU  KF  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  KEF  KORU  CBON  CHIE  ECNS  AFTY  KCNY  KFYP  CHIM  EWHS  FCHI  DBKO  CWEB  FKO  FHK  ASHX  CNYA  HAHA  CNHX  XINA  HEWY  KOR  OBOR
Now read ",2017-10-11,Seeking Alpha,https://www.investing.com/news/forex-news/china-south-korea-let-currency-swap-deal-expire-539731,539731
6497,228012,CHN,Chinese stocks back off from post holiday rally as yuan sees stronger fix,news,Chinese stocks gave back some gains from yesterday s post holiday rally  with more conservative investors heading into defensive sectors  including consumer staples  ahead of the 19th Communist Party congress  Shanghai was down 0 3  to 3365 85  while Shenzhen was off 0 1  to 547 93  Hang Seng was up 0 2   China s state backed funds actually intervened to trim stock gains as it headed to a 21 month high Monday  Bloomberg reports  Sources told the service that the funds sold large caps  including banks and Unicom   a reversal of their buying after China saw a sovereign credit downgrade from S P  The People s Bank of China poured 40B yuan  about  6 06B  into the system by using 7 day reverse repurchase agreements  and the yuan gained after comments on stronger fixing from central bank governor Zhou Xiaochuan  Onshore  the yuan was up as much as 0 53   and offshore up as much as 0 56   The central bank strengthened the yuan reference rate for the first time in seven trading days  by 0 33  ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  OBOR Now read ,2017-10-10,Seeking Alpha,https://www.investing.com/news/stock-market-news/chinese-stocks-back-off-from-postholiday-rally-as-yuan-sees-stronger-fix-539092,539092
6501,228016,CHN,Trade data out of China,news,"China s economic data has been showing robust growth ahead of leadership changes and a key Communist Party meeting in October 
August exports from the nation rose 5 5  from a year earlier  while imports expanded 13 3   resulting in a trade surplus of nearly  42B 
Trade tensions  The country s trade surplus with the U S  jumped to  26 2B  the highest in almost two years 
ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA
Now read ",2017-09-08,Seeking Alpha,https://www.investing.com/news/economic-indicators/trade-data-out-of-china-526745,526745
6502,228017,CHN,Trump expected to visit China in November,news,"President Trump plans to visit China in November  according to media reports 
There s been some escalation in trade threats since Chinese President Xi Jinping and Trump met in April that adds a layer of intrigue to the meeting 
China ETFs  FXI  ASHR  YINN  CAF  EWH  YANG  GXC  FXP  PGJ  MCHI  PEK  CHN  TDF  KBA  XPP  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  AFTY  FCHI  FHK  ASHX  CNYA  HAHA  CNHX  XINA 
Now read ",2017-09-12,Seeking Alpha,https://www.investing.com/news/economy-news/trump-expected-to-visit-china-in-november-527891,527891
6503,228018,CHN,Is China s economy losing steam ,news,Asian stocks inched down from 10 year highs overnight following a burst of Chinese data that was largely weaker than investors expected Factory output grew 6  in August  while fixed asset investment expanded 7 8  and retail sales rose 10 1  It s the second straight month of soft economic figures  a sign that the world s second largest economy may be losing momentum in Q3 Nikkei  0 3   Shanghai  0 5  to 3 369  Hang Seng  0 6 ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  OBORNow read ,2017-09-14,Seeking Alpha,https://www.investing.com/news/stock-market-news/is-chinas-economy-losing-steam-528695,528695
6504,228019,CHN,Opening up the Chinese financial market,news,"China s central bank is drafting a package of reforms which would give foreign investors greater access to the nation s financial services industry  Bloomberg reports 
The PBOC convened an internal meeting today to discuss its proposals and get feedback from Chinese institutions  as well as discuss the lessons learned from previous cooperation with foreign firms 
ETFs  FXI  YINN  YANG  GXC  FXP  PGJ  MCHI  CHIX  CHN  TDF  XPP  YXI  CN  FCA  YAO  GCH  CXSE  JFC
Now read ",2017-09-19,Seeking Alpha,https://www.investing.com/news/stock-market-news/opening-up-the-chinese-financial-market-530322,530322
6505,228020,CHN,S P downgrades China  citing rising debt,news,"Standard   Poor s cuts China s sovereign credit rating  as  a prolonged period of strong credit growth has increased China s economic and financial risks  
S P lowers the rating by a notch to A  from AA   the agency s first China downgrade since 1999  but it also revised its outlook to stable from negative  reflecting its view that China will maintain robust economic performance and improved fiscal performance 
The move brings the ratings across the three major credit rating firms in line  Fitch cut China s rating in 2013  while Moody s did so just last May 
ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI
Now read ",2017-09-21,Seeking Alpha,https://www.investing.com/news/economy-news/sp-downgrades-china-citing-rising-debt-531379,531379
6506,228021,CHN,Chinese equities dip as S P downgrades sovereign credit,news,Chinese equities    not immune to an Asian sell off coming after a North Korean hydrogen bomb test threat    were also broadly lower Friday after Standard   Poor s eyed the country s debt and downgraded its sovereign credit rating  The move wasn t unexpected  though  and Moody s had made a similar downgrade in May  and Fitch four years ago     and Chinese markets have done fine since May  Shanghai is 0 5  lower  as is Shenzhen  Hang Seng is 0 8  lower as S P also downgraded its rating on Hong Kong  The agency said it was acting since credit growth was still too fast  despite the country s efforts to cut risk   We ve now come to the conclusion that while we do expect some deleveraging in the next few years  this deleveraging is likely to be much more gradual than we thought could have been the case early this year   says S P s Kim Eng Tan ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  OBOR Now read ,2017-09-22,Seeking Alpha,https://www.investing.com/news/stock-market-news/chinese-equities-dip-as-sp-downgrades-sovereign-credit-531731,531731
6507,228022,CHN,Globalization champions BRICS summit,news,"The BRICS summit in Xiamen  China opened with President Xi calling for the  promotion of free trade and an open world economy   while standing up together  against a growing tide of protectionism  
 BRICS country cooperation is not a talking shop but a task force that gets things done   he told the leaders of Brazil  Russia  India and South Africa   Our goal is to build a big market of trade and investment  promote smooth flow of currency and finance  improve connectivity of infrastructure and build close bonds between the peoples  
ETFs  FXI  EWZ  RSX  EPI  ASHR  RUSL  INDY  INDA  YINN  CAF  EWH  KWEB  RUSS  SCIF  BRF  YANG  BRZU  INDL  GXC  FXP  ERUS  PGJ  RSXJ  EZA  PIN  MCHI  INXX  HAO  CQQQ  TAO  IIF  INP  CHIX  INCO  BZQ  PEK  EWZS  CHIQ  CHN  SMIN  TDF  KBA  QQQC  RBL  SCIN  ASHS  XPP  CNXT  CHAU  BRAQ  YXI  CN  FCA  YAO  CHAD  UBR  GCH  CXSE  BRAZ  DBBR  JFC  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  FBZ  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA
Now read ",2017-09-04,Seeking Alpha,https://www.investing.com/news/economy-news/globalization-champions-brics-summit-525280,525280
6516,228031,CHN,Ross  Chinese action needed on trade,news,"U S  Commerce Secretary Wilbur Ross is in China to discuss the need for  meaningful action  on key trade issues 
He shared American concerns over forced technology transfers and data localization requirements  while stressing his intent to cut the trade deficit with the world s largest exporter 
Chinese officials committed to  further market openness  and welcomed U S  firms  participation 
ETFs  FXI  ASHR  YINN  CAF  EWH  KWEB  YANG  CYB  GXC  FXP  PGJ  MCHI  HAO  CQQQ  TAO  CNY  CHIX  PEK  CHIQ  CHN  TDF  KBA  QQQC  ASHS  XPP  CNXT  CHAU  YXI  CN  FCA  YAO  CHAD  GCH  CXSE  JFC  FXCH  CHII  CHIE  ECNS  AFTY  KFYP  CHIM  EWHS  FCHI  CWEB  FHK  ASHX  CNYA  HAHA  CNHX  XINA  OBOR
Now read ",2017-09-26,Seeking Alpha,https://www.investing.com/news/economy-news/ross-chinese-action-needed-on-trade-532707,532707
