date,steve jobs,aapl,iphone,ipad,macbook,score
2017-03-01,0.8333333333333334,37.916666666666664,78.04166666666667,13.541666666666666,7.75,27.616666666666667
2017-03-02,1.0,37.458333333333336,78.91666666666667,13.25,7.625,27.65
2017-03-03,0.9166666666666666,38.041666666666664,79.25,13.708333333333334,7.458333333333333,27.875
2017-03-04,0.8333333333333334,39.708333333333336,86.875,15.791666666666666,7.958333333333333,30.233333333333338
2017-03-05,1.2,41.48,90.96,16.68,8.64,31.791999999999994
2017-03-06,0.9166666666666666,39.5,81.375,13.791666666666666,8.25,28.766666666666662
2017-03-07,1.2083333333333333,38.666666666666664,78.125,13.791666666666666,8.083333333333334,27.975
2017-03-08,1.0,38.291666666666664,77.54166666666667,13.416666666666666,7.708333333333333,27.59166666666667
2017-03-09,0.9166666666666666,37.0,77.5,13.458333333333334,7.75,27.325
2017-03-10,0.875,38.375,78.91666666666667,13.708333333333334,7.666666666666667,27.90833333333333
2017-03-11,0.9583333333333334,39.625,87.91666666666667,15.583333333333334,7.708333333333333,30.358333333333338
2017-03-12,1.12,40.6,90.6,16.2,7.96,31.296
2017-03-13,1.125,38.416666666666664,79.08333333333333,13.75,7.833333333333333,28.041666666666668
2017-03-14,0.9583333333333334,38.458333333333336,77.75,14.041666666666666,7.75,27.791666666666668
2017-03-15,0.875,38.083333333333336,78.25,13.25,7.875,27.666666666666668
2017-03-16,1.0416666666666667,37.333333333333336,76.83333333333333,13.375,7.541666666666667,27.224999999999994
2017-03-17,0.9583333333333334,37.5,78.33333333333333,13.791666666666666,7.458333333333333,27.60833333333333
2017-03-18,0.9583333333333334,39.583333333333336,87.16666666666667,15.458333333333334,7.666666666666667,30.166666666666668
2017-03-19,0.76,36.12,77.84,13.96,7.2,27.176
2017-03-20,0.7916666666666666,34.791666666666664,70.125,12.583333333333334,6.875,25.03333333333333
2017-03-21,0.875,40.875,74.58333333333333,15.291666666666666,6.958333333333333,27.71666666666667
2017-03-22,0.9166666666666666,39.833333333333336,79.16666666666667,15.625,6.875,28.483333333333338
2017-03-23,0.875,35.666666666666664,74.79166666666667,13.708333333333334,6.458333333333333,26.3
2017-03-24,1.0,36.916666666666664,75.625,13.666666666666666,6.75,26.791666666666664
2017-03-25,0.9583333333333334,37.75,86.79166666666667,15.25,6.666666666666667,29.48333333333333
2017-03-26,0.96,39.6,89.12,15.88,7.16,30.544
2017-03-27,0.8333333333333334,38.0,79.41666666666667,13.875,7.291666666666667,27.883333333333333
2017-03-28,0.7916666666666666,38.833333333333336,78.25,14.375,7.291666666666667,27.90833333333333
2017-03-29,0.9583333333333334,40.083333333333336,78.5,14.458333333333334,7.166666666666667,28.23333333333333
2017-03-30,0.75,38.25,79.04166666666667,14.5,7.25,27.958333333333336
2017-03-31,0.9166666666666666,36.708333333333336,77.83333333333333,14.208333333333334,6.541666666666667,27.241666666666664
2017-04-01,0.75,38.541666666666664,86.08333333333333,15.458333333333334,6.833333333333333,29.53333333333334
2017-04-02,1.08,40.96,90.24,16.76,7.76,31.359999999999996
2017-04-03,1.125,39.291666666666664,79.83333333333333,14.166666666666666,7.5,28.383333333333333
2017-04-04,0.9583333333333334,39.416666666666664,79.29166666666667,14.208333333333334,7.541666666666667,28.28333333333333
2017-04-05,1.0,38.875,78.29166666666667,14.458333333333334,7.625,28.05
2017-04-06,0.8333333333333334,38.333333333333336,78.25,14.125,7.375,27.78333333333334
2017-04-07,0.875,38.166666666666664,79.45833333333333,14.083333333333334,7.125,27.94166666666667
2017-04-08,0.7916666666666666,38.458333333333336,86.375,15.958333333333334,7.5,29.81666666666667
2017-04-09,1.0,41.16,89.48,16.2,7.92,31.151999999999994
2017-04-10,0.9166666666666666,40.25,82.25,14.708333333333334,8.0,29.225
2017-04-11,0.9583333333333334,39.041666666666664,80.79166666666667,14.041666666666666,7.541666666666667,28.475
2017-04-12,1.0,39.166666666666664,80.08333333333333,14.416666666666666,7.5,28.43333333333333
2017-04-13,1.0,38.875,81.5,14.166666666666666,7.375,28.583333333333332
2017-04-14,0.8333333333333334,40.791666666666664,85.91666666666667,15.333333333333334,7.541666666666667,30.083333333333332
2017-04-15,0.9583333333333334,40.083333333333336,88.33333333333333,15.625,7.416666666666667,30.48333333333333
2017-04-16,0.92,41.0,90.32,16.52,7.52,31.256000000000007
2017-04-17,1.0,41.291666666666664,85.91666666666667,15.666666666666666,8.0,30.375
2017-04-18,0.8333333333333334,39.833333333333336,82.375,14.166666666666666,7.833333333333333,29.008333333333336
2017-04-19,0.8333333333333334,39.208333333333336,80.95833333333333,14.291666666666666,7.708333333333333,28.6
2017-04-20,0.9166666666666666,39.291666666666664,80.54166666666667,13.916666666666666,7.5,28.43333333333333
2017-04-21,0.9166666666666666,39.25,81.875,14.083333333333334,7.125,28.65
2017-04-22,0.9166666666666666,41.083333333333336,88.75,15.708333333333334,7.583333333333333,30.808333333333337
2017-04-23,1.0,41.28,88.96,15.76,7.8,30.96
2017-04-24,0.9583333333333334,40.083333333333336,82.0,14.083333333333334,7.75,28.975
2017-04-25,0.9583333333333334,40.666666666666664,82.625,13.958333333333334,7.833333333333333,29.208333333333336
2017-04-26,0.9166666666666666,39.5,80.33333333333333,13.791666666666666,7.541666666666667,28.416666666666664
2017-04-27,0.8333333333333334,39.125,80.5,13.791666666666666,7.583333333333333,28.366666666666667
2017-04-28,0.9583333333333334,38.625,80.0,13.708333333333334,7.333333333333333,28.125000000000007
2017-04-29,0.9166666666666666,40.208333333333336,88.95833333333333,15.375,7.375,30.566666666666663
2017-04-30,1.12,40.88,87.72,15.72,7.48,30.583999999999996
2017-05-01,0.9583333333333334,41.375,84.33333333333333,14.666666666666666,8.083333333333334,29.883333333333333
2017-05-02,0.9583333333333334,40.416666666666664,78.91666666666667,13.041666666666666,7.541666666666667,28.175
2017-05-03,0.9583333333333334,40.583333333333336,81.25,13.583333333333334,7.416666666666667,28.758333333333333
2017-05-04,0.9166666666666666,39.125,81.25,13.166666666666666,7.375,28.366666666666664
2017-05-05,0.9166666666666666,39.041666666666664,81.66666666666667,13.375,7.083333333333333,28.416666666666668
2017-05-06,0.9583333333333334,39.958333333333336,87.70833333333333,14.583333333333334,7.25,30.09166666666667
2017-05-07,0.88,41.08,88.88,15.52,7.48,30.768
2017-05-08,0.9583333333333334,40.416666666666664,81.125,13.666666666666666,7.708333333333333,28.775
2017-05-09,0.875,39.583333333333336,79.83333333333333,13.541666666666666,7.583333333333333,28.28333333333333
2017-05-10,0.8333333333333334,39.416666666666664,78.79166666666667,13.375,7.375,27.958333333333336
2017-05-11,0.9583333333333334,38.833333333333336,79.66666666666667,13.458333333333334,7.416666666666667,28.06666666666667
2017-05-12,0.9166666666666666,39.208333333333336,80.54166666666667,13.541666666666666,7.25,28.291666666666668
2017-05-13,0.9583333333333334,40.708333333333336,88.29166666666667,14.958333333333334,7.125,30.40833333333334
2017-05-14,1.0,41.84,91.72,15.68,7.72,31.592000000000002
2017-05-15,0.875,41.0,83.5,14.041666666666666,7.75,29.43333333333333
2017-05-16,1.4166666666666667,40.916666666666664,81.91666666666667,13.625,7.416666666666667,29.05833333333333
2017-05-17,1.125,39.375,81.0,13.5,7.333333333333333,28.46666666666667
2017-05-18,0.9166666666666666,39.5,81.20833333333333,13.291666666666666,7.208333333333333,28.425
2017-05-19,1.0,38.666666666666664,81.375,13.458333333333334,6.958333333333333,28.291666666666668
2017-05-20,0.9583333333333334,39.541666666666664,89.625,14.875,7.125,30.425
2017-05-21,0.92,39.96,90.28,15.36,7.52,30.808
2017-05-22,0.75,39.25,80.875,13.375,7.291666666666667,28.30833333333333
2017-05-23,0.875,39.083333333333336,80.125,13.083333333333334,7.25,28.083333333333336
2017-05-24,0.9583333333333334,38.375,81.625,13.416666666666666,7.375,28.35
2017-05-25,0.875,38.208333333333336,82.79166666666667,13.416666666666666,7.416666666666667,28.541666666666664
2017-05-26,0.9166666666666666,37.5,84.91666666666667,13.125,6.875,28.666666666666668
2017-05-27,1.0416666666666667,39.583333333333336,91.375,14.416666666666666,7.0,30.68333333333333
2017-05-28,0.96,38.04,88.64,14.84,7.12,29.919999999999998
2017-05-29,0.875,38.416666666666664,84.29166666666667,13.75,7.125,28.89166666666667
2017-05-30,0.7916666666666666,37.25,81.25,13.333333333333334,7.25,27.975
2017-05-31,0.7916666666666666,37.25,80.25,13.125,7.25,27.73333333333333
2017-06-01,0.875,37.041666666666664,79.54166666666667,12.791666666666666,6.958333333333333,27.44166666666667
2017-06-02,0.75,36.583333333333336,81.41666666666667,13.25,6.791666666666667,27.758333333333333
2017-06-03,0.5416666666666666,38.041666666666664,87.54166666666667,14.458333333333334,6.833333333333333,29.483333333333338
2017-06-04,0.84,35.96,81.04,13.72,6.44,27.6
2017-06-05,0.6666666666666666,51.458333333333336,76.66666666666667,14.833333333333334,8.083333333333334,30.341666666666676
2017-06-06,0.9166666666666666,52.541666666666664,76.91666666666667,17.708333333333332,9.333333333333334,31.483333333333338
2017-06-07,0.7916666666666666,41.041666666666664,76.5,15.25,7.916666666666667,28.299999999999994
2017-06-08,0.7916666666666666,37.083333333333336,73.20833333333333,14.166666666666666,7.291666666666667,26.508333333333333
2017-06-09,0.5833333333333334,36.875,74.33333333333333,13.625,6.791666666666667,26.441666666666663
2017-06-10,0.7916666666666666,38.0,82.5,15.166666666666666,7.041666666666667,28.699999999999996
2017-06-11,1.04,40.64,89.64,16.44,7.8,31.112000000000002
2017-06-12,0.875,40.5,81.66666666666667,15.0,7.416666666666667,29.09166666666667
2017-06-13,0.875,40.041666666666664,79.91666666666667,16.375,7.583333333333333,28.958333333333336
2017-06-14,0.8333333333333334,39.166666666666664,79.75,16.0,7.375,28.625
2017-06-15,0.9583333333333334,39.458333333333336,81.0,15.75,7.333333333333333,28.900000000000006
2017-06-16,0.875,40.458333333333336,82.91666666666667,15.625,7.375,29.45
2017-06-17,0.9166666666666666,41.0,88.66666666666667,16.791666666666668,7.291666666666667,30.93333333333333
2017-06-18,0.96,39.6,88.76,16.76,7.52,30.72
2017-06-19,0.9583333333333334,39.041666666666664,81.20833333333333,15.166666666666666,7.416666666666667,28.758333333333333
2017-06-20,0.9583333333333334,38.916666666666664,79.75,14.291666666666666,7.5,28.28333333333333
2017-06-21,1.0416666666666667,37.375,79.70833333333333,14.375,7.125,27.925
2017-06-22,0.7916666666666666,37.416666666666664,79.29166666666667,14.5,7.5,27.9
2017-06-23,1.0,37.625,81.33333333333333,14.333333333333334,7.125,28.28333333333333
2017-06-24,0.9166666666666666,38.541666666666664,88.08333333333333,16.666666666666668,7.041666666666667,30.249999999999993
2017-06-25,1.0,40.36,91.08,17.44,7.56,31.488
2017-06-26,0.875,39.541666666666664,84.70833333333333,15.041666666666666,7.583333333333333,29.55
2017-06-27,0.7916666666666666,40.291666666666664,84.16666666666667,15.208333333333334,7.541666666666667,29.6
2017-06-28,0.9583333333333334,39.125,85.125,15.541666666666666,7.416666666666667,29.633333333333333
2017-06-29,1.0,38.791666666666664,85.95833333333333,14.833333333333334,7.25,29.56666666666667
2017-06-30,1.0,38.708333333333336,86.20833333333333,14.916666666666666,7.458333333333333,29.65833333333333
2017-07-01,0.8333333333333334,39.625,92.75,16.5,7.583333333333333,31.458333333333336
2017-07-02,0.96,39.6,92.8,16.84,7.24,31.488000000000007
2017-07-03,0.7916666666666666,39.416666666666664,85.91666666666667,14.625,7.208333333333333,29.59166666666667
2017-07-04,0.9166666666666666,38.458333333333336,85.375,14.791666666666666,7.25,29.35833333333333
2017-07-05,0.7916666666666666,37.041666666666664,83.95833333333333,14.125,7.125,28.60833333333333
2017-07-06,0.7916666666666666,38.5,85.16666666666667,14.583333333333334,7.166666666666667,29.241666666666667
2017-07-07,1.6666666666666667,38.708333333333336,85.04166666666667,14.625,7.333333333333333,29.475000000000005
2017-07-08,1.0,39.083333333333336,91.0,15.708333333333334,7.458333333333333,30.850000000000005
2017-07-09,1.0,40.0,93.16,16.6,7.64,31.679999999999996
2017-07-10,0.8333333333333334,39.75,84.875,14.833333333333334,7.5,29.558333333333337
2017-07-11,0.7083333333333334,40.25,84.66666666666667,15.041666666666666,7.916666666666667,29.71666666666666
2017-07-12,0.875,39.708333333333336,84.20833333333333,14.916666666666666,7.541666666666667,29.449999999999996
2017-07-13,0.7916666666666666,39.375,83.75,14.416666666666666,7.791666666666667,29.224999999999994
2017-07-14,0.8333333333333334,39.625,84.375,14.25,7.375,29.291666666666668
2017-07-15,0.9166666666666666,40.083333333333336,90.33333333333333,15.708333333333334,7.541666666666667,30.916666666666664
2017-07-16,0.84,40.16,89.88,15.88,7.92,30.935999999999996
2017-07-17,0.6666666666666666,39.666666666666664,84.04166666666667,14.166666666666666,7.666666666666667,29.241666666666664
2017-07-18,0.9583333333333334,39.0,82.95833333333333,13.958333333333334,7.583333333333333,28.89166666666667
2017-07-19,0.9166666666666666,39.083333333333336,83.58333333333333,13.916666666666666,7.583333333333333,29.01666666666667
2017-07-20,0.8333333333333334,38.25,82.08333333333333,13.625,7.416666666666667,28.441666666666663
2017-07-21,0.875,37.708333333333336,82.70833333333333,13.833333333333334,6.916666666666667,28.40833333333333
2017-07-22,0.9166666666666666,39.041666666666664,88.58333333333333,15.791666666666666,7.625,30.391666666666662
2017-07-23,0.88,40.64,90.6,16.24,8.2,31.312
2017-07-24,0.75,39.916666666666664,84.91666666666667,14.375,7.958333333333333,29.583333333333336
2017-07-25,0.9583333333333334,39.708333333333336,84.20833333333333,14.333333333333334,8.125,29.46666666666667
2017-07-26,0.875,40.125,85.16666666666667,14.291666666666666,7.875,29.666666666666668
2017-07-27,0.9166666666666666,39.375,83.375,14.041666666666666,7.666666666666667,29.074999999999996
2017-07-28,1.0,39.583333333333336,84.625,14.458333333333334,7.541666666666667,29.44166666666667
2017-07-29,0.9166666666666666,41.291666666666664,90.58333333333333,15.583333333333334,7.583333333333333,31.19166666666667
2017-07-30,0.88,40.12,89.76,15.88,7.6,30.847999999999995
2017-07-31,0.6666666666666666,39.0,82.75,13.625,7.791666666666667,28.766666666666662
2017-08-01,0.7083333333333334,40.041666666666664,83.45833333333333,13.583333333333334,7.916666666666667,29.141666666666662
2017-08-02,0.75,40.958333333333336,83.75,14.166666666666666,7.833333333333333,29.491666666666667
2017-08-03,0.8333333333333334,38.541666666666664,83.25,13.833333333333334,7.875,28.866666666666667
2017-08-04,0.625,37.958333333333336,83.66666666666667,13.791666666666666,7.541666666666667,28.71666666666666
2017-08-05,0.8333333333333334,39.75,90.04166666666667,15.166666666666666,7.791666666666667,30.71666666666666
2017-08-06,0.92,41.16,92.4,16.52,8.16,31.832000000000004
2017-08-07,0.8333333333333334,40.5,85.66666666666667,14.125,8.208333333333334,29.866666666666667
2017-08-08,0.6666666666666666,40.541666666666664,85.16666666666667,14.416666666666666,8.416666666666666,29.84166666666666
2017-08-09,0.75,40.333333333333336,86.04166666666667,14.458333333333334,8.291666666666666,29.975
2017-08-10,0.875,40.0,85.79166666666667,14.416666666666666,8.083333333333334,29.833333333333336
2017-08-11,0.8333333333333334,39.541666666666664,85.91666666666667,14.25,7.875,29.683333333333337
2017-08-12,0.9166666666666666,40.916666666666664,91.41666666666667,15.541666666666666,8.125,31.383333333333333
2017-08-13,0.96,41.12,92.76,15.96,8.28,31.816000000000003
2017-08-14,0.9166666666666666,40.541666666666664,85.875,14.041666666666666,8.291666666666666,29.93333333333333
2017-08-15,0.7916666666666666,40.583333333333336,87.20833333333333,14.5,8.5,30.316666666666663
2017-08-16,0.7916666666666666,40.083333333333336,84.375,13.791666666666666,8.458333333333334,29.5
2017-08-17,0.9583333333333334,40.083333333333336,84.5,14.0,8.125,29.53333333333334
2017-08-18,0.7083333333333334,39.958333333333336,86.125,14.541666666666666,8.25,29.916666666666668
2017-08-19,0.9583333333333334,40.666666666666664,90.875,15.291666666666666,8.0,31.15833333333333
2017-08-20,0.96,41.28,91.72,15.44,8.32,31.544
2017-08-21,0.875,39.125,87.08333333333333,13.875,8.291666666666666,29.849999999999994
2017-08-22,0.875,39.666666666666664,84.04166666666667,13.958333333333334,8.583333333333334,29.425000000000004
2017-08-23,0.9166666666666666,40.041666666666664,84.79166666666667,13.875,8.416666666666666,29.60833333333333
2017-08-24,0.8333333333333334,40.125,85.08333333333333,13.708333333333334,8.125,29.575
2017-08-25,0.7916666666666666,40.333333333333336,86.0,13.791666666666666,7.958333333333333,29.775
2017-08-26,0.6666666666666666,41.458333333333336,90.91666666666667,15.125,8.5,31.333333333333336
2017-08-27,0.64,38.48,85.64,14.56,7.88,29.439999999999998
2017-08-28,0.7083333333333334,38.0,80.5,13.0,8.166666666666666,28.075
2017-08-29,0.8333333333333334,38.708333333333336,81.95833333333333,12.833333333333334,8.166666666666666,28.5
2017-08-30,0.9583333333333334,38.291666666666664,81.83333333333333,13.041666666666666,8.333333333333334,28.491666666666667
2017-08-31,1.3333333333333333,38.333333333333336,81.41666666666667,13.0,8.208333333333334,28.458333333333336
2017-09-01,1.0,39.458333333333336,84.08333333333333,13.125,7.875,29.10833333333333
2017-09-02,0.9166666666666666,41.958333333333336,90.875,15.208333333333334,8.0,31.39166666666667
2017-09-03,0.84,43.96,94.28,15.6,8.36,32.608000000000004
2017-09-04,0.9166666666666666,41.541666666666664,85.95833333333333,14.208333333333334,8.25,30.175
2017-09-05,0.7916666666666666,39.666666666666664,83.79166666666667,13.0,8.0,29.05
2017-09-06,1.0,40.375,84.54166666666667,13.0,8.041666666666666,29.39166666666667
2017-09-07,0.875,39.416666666666664,85.20833333333333,12.875,7.916666666666667,29.258333333333333
2017-09-08,0.7083333333333334,39.375,84.29166666666667,12.958333333333334,7.416666666666667,28.95
2017-09-09,0.7916666666666666,42.083333333333336,91.625,14.375,7.958333333333333,31.366666666666667
2017-09-10,0.04,6.44,14.24,2.44,1.28,4.888
2017-09-11,0.0,5.125,10.958333333333334,1.25,1.0,3.666666666666667
2017-09-12,0.16666666666666666,16.833333333333332,35.458333333333336,1.4583333333333333,1.0,10.983333333333334
2017-09-13,0.0,11.625,40.958333333333336,1.625,1.0,11.041666666666668
2017-09-14,0.0,7.208333333333333,18.875,1.4583333333333333,1.0,5.708333333333333
2017-09-15,0.0,7.291666666666667,16.166666666666668,1.5833333333333333,1.0,5.208333333333334
2017-09-16,0.0,6.625,15.083333333333334,2.0,1.0,4.941666666666667
2017-09-17,0.88,33.84,75.8,9.76,5.04,25.064000000000004
2017-09-18,0.75,32.333333333333336,66.16666666666667,8.666666666666666,5.125,22.608333333333334
2017-09-19,0.6666666666666666,32.291666666666664,65.70833333333333,9.25,5.083333333333333,22.599999999999998
2017-09-20,0.5416666666666666,33.541666666666664,68.875,10.25,5.125,23.666666666666664
2017-09-21,0.625,32.916666666666664,68.0,9.583333333333334,5.083333333333333,23.241666666666664
2017-09-22,0.4166666666666667,36.125,77.0,9.541666666666666,5.0,25.616666666666664
2017-09-23,0.5833333333333334,37.208333333333336,82.95833333333333,10.458333333333334,4.875,27.21666666666667
2017-09-24,0.76,40.84,88.52,12.28,6.12,29.704
2017-09-25,0.75,37.375,77.70833333333333,10.791666666666666,6.0,26.525
2017-09-26,0.7916666666666666,36.75,73.54166666666667,10.125,5.875,25.416666666666668
2017-09-27,0.6666666666666666,35.25,71.79166666666667,10.208333333333334,5.833333333333333,24.75
2017-09-28,0.6666666666666666,34.291666666666664,69.66666666666667,9.958333333333334,5.791666666666667,24.075
2017-09-29,0.5833333333333334,35.166666666666664,72.58333333333333,9.958333333333334,5.458333333333333,24.749999999999996
2017-09-30,0.4166666666666667,39.208333333333336,80.20833333333333,11.458333333333334,5.75,27.40833333333333
2017-10-01,0.84,44.76,89.68,13.32,6.48,31.016
2017-10-02,0.7083333333333334,39.375,78.0,11.291666666666666,6.458333333333333,27.166666666666668
2017-10-03,0.7083333333333334,37.958333333333336,77.70833333333333,11.458333333333334,6.416666666666667,26.85
2017-10-04,0.9583333333333334,38.166666666666664,77.83333333333333,11.458333333333334,6.416666666666667,26.96666666666666
2017-10-05,1.25,38.625,76.625,11.208333333333334,6.166666666666667,26.775
2017-10-06,1.0,38.666666666666664,76.83333333333333,11.375,5.916666666666667,26.758333333333333
2017-10-07,1.0,43.833333333333336,84.58333333333333,13.125,6.25,29.758333333333333
2017-10-08,1.04,46.6,91.08,14.36,6.92,31.999999999999993
2017-10-09,0.9166666666666666,41.583333333333336,81.33333333333333,12.291666666666666,6.666666666666667,28.55833333333333
2017-10-10,0.8333333333333334,39.375,79.125,12.041666666666666,6.5,27.575
2017-10-11,0.875,38.791666666666664,76.70833333333333,11.958333333333334,6.541666666666667,26.975
2017-10-12,1.0,38.916666666666664,77.54166666666667,11.75,6.541666666666667,27.15
2017-10-13,0.9166666666666666,38.958333333333336,78.0,11.666666666666666,6.125,27.133333333333333
2017-10-14,0.6666666666666666,42.625,86.375,13.041666666666666,6.375,29.816666666666663
2017-10-15,0.88,47.28,93.08,14.52,7.16,32.584
2017-10-16,0.75,42.125,82.91666666666667,12.541666666666666,7.208333333333333,29.108333333333338
2017-10-17,0.875,41.291666666666664,82.25,12.25,6.958333333333333,28.725
2017-10-18,0.875,39.625,81.70833333333333,12.25,6.916666666666667,28.274999999999995
2017-10-19,0.9583333333333334,39.25,81.66666666666667,12.166666666666666,6.708333333333333,28.15
2017-10-20,0.8333333333333334,40.875,84.54166666666667,12.041666666666666,6.541666666666667,28.96666666666666
2017-10-21,0.7083333333333334,44.625,92.25,13.708333333333334,6.875,31.633333333333336
2017-10-22,0.04,19.2,39.84,6.24,3.08,13.679999999999998
2017-10-23,0.0,16.875,34.375,5.083333333333333,2.7083333333333335,11.808333333333334
2017-10-24,0.0,16.916666666666668,34.125,5.041666666666667,2.8333333333333335,11.783333333333335
2017-10-25,0.0,16.333333333333332,34.0,5.0,2.7083333333333335,11.608333333333333
2017-10-26,0.0,17.416666666666668,35.541666666666664,4.875,2.7916666666666665,12.124999999999998
2017-10-27,0.0,23.708333333333332,48.041666666666664,4.875,2.6666666666666665,15.858333333333334
2017-10-28,0.0,18.5,41.916666666666664,5.541666666666667,2.75,13.741666666666665
2017-10-29,0.4,28.52,63.2,8.92,4.4,21.088
2017-10-30,0.5,26.75,57.5,7.75,4.416666666666667,19.383333333333333
2017-10-31,0.4166666666666667,26.208333333333332,56.375,7.666666666666667,4.458333333333333,19.025
2017-11-01,0.4583333333333333,26.375,59.125,7.875,4.458333333333333,19.65833333333333
2017-11-02,0.2916666666666667,27.708333333333332,60.041666666666664,7.833333333333333,4.458333333333333,20.066666666666663
2017-11-03,0.3333333333333333,32.75,82.04166666666667,8.291666666666666,4.333333333333333,25.55
2017-11-04,0.125,32.583333333333336,84.45833333333333,9.0,4.666666666666667,26.166666666666664
2017-11-05,0.6,34.52,85.92,10.56,5.24,27.368000000000002
2017-11-06,0.5416666666666666,32.625,75.75,8.75,5.083333333333333,24.549999999999997
2017-11-07,0.3333333333333333,31.916666666666668,72.5,8.791666666666666,5.25,23.758333333333333
2017-11-08,0.625,30.916666666666668,70.04166666666667,9.5,5.291666666666667,23.275000000000002
2017-11-09,0.5416666666666666,30.458333333333332,68.04166666666667,9.166666666666666,5.166666666666667,22.675000000000004
2017-11-10,0.25,31.5,69.20833333333333,9.333333333333334,5.25,23.10833333333333
2017-11-11,0.2916666666666667,33.583333333333336,76.33333333333333,11.041666666666666,5.541666666666667,25.358333333333334
2017-11-12,0.56,39.08,88.08,12.92,6.64,29.455999999999996
2017-11-13,0.75,36.75,78.625,11.083333333333334,6.333333333333333,26.708333333333332
2017-11-14,0.75,35.416666666666664,75.25,10.958333333333334,6.25,25.725
2017-11-15,0.7083333333333334,35.916666666666664,77.16666666666667,10.75,6.166666666666667,26.14166666666667
2017-11-16,0.7916666666666666,35.916666666666664,76.66666666666667,10.666666666666666,6.458333333333333,26.1
2017-11-17,0.625,36.458333333333336,77.20833333333333,11.291666666666666,6.333333333333333,26.383333333333333
2017-11-18,0.4166666666666667,39.333333333333336,84.91666666666667,12.666666666666666,6.25,28.71666666666667
2017-11-19,0.52,37.64,78.08,12.48,6.36,27.016000000000002
2017-11-20,0.625,35.666666666666664,69.91666666666667,11.0,6.125,24.666666666666668
2017-11-21,0.4583333333333333,36.333333333333336,69.5,10.958333333333334,6.208333333333333,24.691666666666666
2017-11-22,0.4583333333333333,40.0,70.54166666666667,11.25,6.125,25.675
2017-11-23,0.5833333333333334,46.041666666666664,75.20833333333333,13.625,6.791666666666667,28.449999999999996
2017-11-24,0.5416666666666666,50.791666666666664,84.70833333333333,17.375,8.458333333333334,32.375
2017-11-25,0.5833333333333334,41.125,83.29166666666667,14.541666666666666,7.125,29.333333333333332
2017-11-26,0.52,40.52,81.2,13.84,6.8,28.576000000000004
2017-11-27,0.625,39.166666666666664,72.41666666666667,13.25,7.208333333333333,26.53333333333334
2017-11-28,0.625,34.875,69.75,11.75,6.541666666666667,24.708333333333336
2017-11-29,0.625,32.708333333333336,68.08333333333333,10.666666666666666,6.0,23.616666666666667
2017-11-30,0.6666666666666666,31.833333333333332,67.5,10.25,5.875,23.225
2017-12-01,0.25,32.125,69.54166666666667,10.583333333333334,5.583333333333333,23.616666666666667
2017-12-02,0.3333333333333333,36.416666666666664,86.83333333333333,12.791666666666666,5.958333333333333,28.46666666666667
2017-12-03,0.8,39.2,88.04,14.08,6.68,29.76000000000001
2017-12-04,0.75,36.416666666666664,77.20833333333333,11.916666666666666,6.583333333333333,26.575
2017-12-05,0.625,36.291666666666664,74.79166666666667,11.75,6.25,25.94166666666667
2017-12-06,0.625,35.416666666666664,73.54166666666667,11.541666666666666,6.25,25.475
2017-12-07,0.4583333333333333,35.458333333333336,73.79166666666667,11.541666666666666,6.125,25.475
2017-12-08,0.5,35.708333333333336,75.625,11.541666666666666,6.0,25.875
2017-12-09,0.4583333333333333,38.083333333333336,82.45833333333333,13.208333333333334,6.333333333333333,28.108333333333338
2017-12-10,0.76,41.04,89.28,14.96,6.96,30.6
2017-12-11,0.6666666666666666,38.583333333333336,79.875,12.916666666666666,6.666666666666667,27.741666666666664
2017-12-12,0.7916666666666666,38.5,78.5,12.541666666666666,6.916666666666667,27.449999999999996
2017-12-13,0.5833333333333334,37.541666666666664,77.70833333333333,12.375,6.75,26.991666666666664
2017-12-14,0.5833333333333334,37.791666666666664,78.375,12.166666666666666,6.625,27.10833333333333
2017-12-15,0.5,38.708333333333336,79.125,12.791666666666666,6.5,27.525
2017-12-16,0.5833333333333334,41.458333333333336,88.29166666666667,14.666666666666666,6.666666666666667,30.333333333333332
2017-12-17,0.52,41.32,86.88,14.44,6.96,30.024
2017-12-18,0.4583333333333333,38.916666666666664,77.33333333333333,12.666666666666666,6.5,27.175
2017-12-19,0.375,38.625,78.25,12.458333333333334,6.583333333333333,27.258333333333336
2017-12-20,0.20833333333333334,38.625,78.08333333333333,12.375,6.375,27.133333333333333
2017-12-21,0.3333333333333333,40.916666666666664,81.08333333333333,12.458333333333334,6.208333333333333,28.2
2017-12-22,0.25,42.083333333333336,82.16666666666667,12.666666666666666,5.875,28.60833333333333
2017-12-23,0.4166666666666667,44.166666666666664,88.375,14.041666666666666,6.166666666666667,30.633333333333326
2017-12-24,0.28,37.16,75.0,11.6,5.2,25.847999999999995
2017-12-25,0.125,45.708333333333336,86.16666666666667,15.0,6.791666666666667,30.758333333333333
2017-12-26,0.20833333333333334,43.208333333333336,77.70833333333333,14.375,6.583333333333333,28.416666666666668
2017-12-27,0.16666666666666666,38.625,72.20833333333333,12.416666666666666,6.0,25.883333333333336
2017-12-28,0.375,36.166666666666664,69.83333333333333,11.375,5.708333333333333,24.691666666666666
2017-12-29,0.75,38.083333333333336,72.29166666666667,11.125,5.458333333333333,25.541666666666664
2017-12-30,0.625,35.25,71.29166666666667,11.541666666666666,5.375,24.81666666666667
